Data risposta;ID impegno;Tipo utenza;Quale dichiarazione Tari hai presentato?;Nel complesso quanto è stato facile utilizzare questo servizio;Potresti specificare in quale punto hai riscontrato maggiori di;Nel complesso quanto sei soddisfatto del servizio online per la;Parleresti bene di questo servizio ad altre persone?
2024-05-28;3479AC73-2F1D-EF11-840A-00224884BDAC;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-02;347E2767-D0B0-EF11-B8E8-6045BD9A0DAC;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-10-03;3494AC0E-9181-EF11-AC21-6045BD8AA256;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-02-12;34BE2D31-B1C9-EE11-9079-6045BD8C56C2;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-10;34C496B1-F926-EF11-840A-000D3A244E2C;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-09-03;34C4A373-D169-EF11-BFE2-000D3A4AD93A;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-09-23;34D83290-A279-EF11-A671-6045BD92145B;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-01-26;34E64E6B-60BC-EE11-A569-6045BD8C5C30;Utenze domestiche;Dichiarazione di occupazione;4;;3;9
2024-01-26;34F0AFF7-3CBC-EE11-A569-000D3A26D4A6;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-12-19;350D3245-16BE-EF11-B8E9-000D3ADB074A;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-05-12;351B9FC6-2F10-EF11-9F89-000D3A2EF8C7;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-15;35421C12-6E2B-EF11-840B-00224884BDAC;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-25;35501AC2-A3BB-EE11-A569-6045BD8C5AA8;Utenze non domestiche;Dichiarazione di occupazione;3;;3;8
2024-11-28;355E8161-9BAD-EF11-B8E9-002248859B86;Utenze domestiche;Dichiarazione di occupazione;3;;4;7
2024-03-19;3564A00F-C4E5-EE11-904D-6045BDF5A821;Utenze domestiche;Dichiarazione di occupazione;1;complessità della procedura;1;2
2024-04-18;35664E0C-BFFD-EE11-A1FE-000D3A4C2AA4;Utenze domestiche;Dichiarazione di occupazione;1;linguaggio utilizzato;1;1
2024-12-28;356C059C-0AC5-EF11-B8E8-000D3AD82B91;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-10-31;356FD048-A297-EF11-8A69-7C1E5270709C;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-13;3585B4A7-5389-EF11-AC20-6045BD970AC8;Utenze domestiche;Dichiarazione di cessazione;4;;3;8
2024-05-28;3585E936-2D1D-EF11-840A-00224884BDAC;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-10;358E14AE-09B7-EF11-B8E8-000D3A4BD4DA;Utenze domestiche;Dichiarazione di cessazione;3;;4;10
2024-07-31;358E31CB-184F-EF11-BFE2-6045BD8E74EE;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-10-01;35A8C7CC-3080-EF11-AC21-6045BDF4FB0F;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-05-27;35CD4936-171C-EF11-840A-7C1E52124335;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-12-10;35D9C9BB-09B7-EF11-B8E8-6045BDA23A94;Utenze domestiche;Dichiarazione di occupazione;3;;4;7
2024-03-30;36035B82-7BEE-EE11-A1FE-6045BD9F83BF;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-02-29;361ADA84-E5D6-EE11-904D-6045BD8C59FF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-19;362325DF-1FFE-EE11-A1FE-000D3A24DCC3;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-22;3653044C-C3A8-EF11-B8E8-6045BD8B7782;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-10;367330F5-A13E-EF11-8409-002248896B6D;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-05-11;367BF5E5-910F-EF11-9F89-000D3A272643;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-23;36AAE5BA-DAA9-EF11-B8E8-6045BD958AA9;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-28;36B3F122-3135-EF11-8409-000D3AC294CC;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-06;36C0A05B-619C-EF11-8A69-6045BD98A870;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-11;36F84BD8-16F8-EE11-A1FD-000D3A2E471B;Utenze domestiche;Dichiarazione di occupazione;2;complessità della procedura;2;3
2024-04-18;37141106-68FD-EE11-A1FE-000D3A24DCC3;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;4;7
2024-11-19;37233C17-86A6-EF11-B8E8-7C1E525FB76F;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-06-03;373470EA-D321-EF11-840A-000D3AA8114F;Utenze domestiche;Dichiarazione di occupazione;1;Altro;2;3
2024-04-09;37357123-8FF6-EE11-A1FD-000D3A2E471B;Utenze domestiche;Dichiarazione di occupazione;3;;2;5
2024-02-17;37494AE6-70CD-EE11-9079-6045BD8C54CB;Utenze domestiche;Dichiarazione di cessazione;3;;4;10
2024-10-08;374BD383-4385-EF11-AC20-6045BDF58BA2;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-19;376528FE-B345-EF11-A316-000D3A3A3B41;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-09-18;3778DBEE-B575-EF11-A670-6045BDA06ECC;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-07-17;377DEF81-1544-EF11-A316-0022488768EE;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-03-29;3780922A-E9ED-EE11-A203-000D3ABBF4A7;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-05-04;37C77BC6-190A-EF11-9F89-000D3A272643;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-16;37EF61CA-5DA4-EF11-8A69-7C1E524F5D00;Utenze domestiche;Dichiarazione di occupazione;3;;4;8
2024-09-26;37FA56B7-E77B-EF11-AC20-0022487FEC9C;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-18;38153EEF-482D-EF11-840A-000D3AADDB32;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-02-08;382B54B7-7AC6-EE11-9079-000D3AC21163;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-19;3846D2E0-37E6-EE11-904D-6045BD8C531D;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;4;10
2024-07-26;38562BCE-2D4B-EF11-BFE2-0022488465FA;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-27;38609DCA-55D5-EE11-904D-6045BD8C54CF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-04;387B08E4-90F2-EE11-904B-000D3A2E471B;Utenze domestiche;Dichiarazione di cessazione;3;;4;8
2024-06-03;38AC1682-BE21-EF11-840A-0022488796B9;Utenze domestiche;Dichiarazione di occupazione;2;accesso al servizio (login);4;9
2024-11-19;38BE191E-7EA6-EF11-B8E8-6045BD9FAD84;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-28;38D244D5-7A35-EF11-8409-6045BD8786B1;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-02;38E04F7D-CA20-EF11-840A-6045BD9C845E;Utenze domestiche;Dichiarazione di occupazione;3;;3;10
2024-03-04;38FAE1F6-79DA-EE11-904B-6045BD9250CC;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-06;391FB64F-2F9C-EF11-8A69-6045BD99F15D;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-02-11;392033FF-1FC9-EE11-9079-6045BD8C54E2;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-21;3932CAEE-0700-EF11-9F8A-6045BDF5A821;Utenze domestiche;Dichiarazione di occupazione;3;;4;9
2024-01-25;3943F3AB-AEBB-EE11-A569-000D3AAC74F3;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-03;395C6583-22AA-EE11-BE37-6045BD8C58F9;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-07-09;3982FA66-083E-EF11-8409-002248846292;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-30;399B1692-F696-EF11-8A69-6045BD8B7782;Utenze domestiche;Dichiarazione di occupazione;3;;4;9
2024-01-02;39A7E2F2-60A9-EE11-BE37-6045BD8C58F9;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-19;39AA2CF8-C3A6-EF11-B8E8-6045BD89A247;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-25;39B3A43B-3003-EF11-9F89-000D3A2E471B;Utenze domestiche;Dichiarazione di occupazione;2;Altro;4;9
2024-01-31;39B51863-1DC0-EE11-9079-000D3AAC74F3;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-01;39B9923D-E7C0-EE11-9079-6045BD8C5AA8;Utenze non domestiche;Dichiarazione di occupazione;2;complessità della procedura;3;6
2024-01-08;39C681DA-07AE-EE11-A569-6045BD8C59FF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-15;39D463B5-2EA3-EF11-8A69-7C1E524F5D00;Utenze domestiche;Dichiarazione di cessazione;3;;3;9
2024-02-03;39D5110B-A7C2-EE11-9079-6045BD8C594F;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-10-16;39E0222C-D08B-EF11-AC20-6045BDF62AB0;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-17;39E32F49-A0E4-EE11-904D-6045BDF5A821;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-02-29;39E86FE0-ECD6-EE11-904C-6045BD8772F3;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-10;39F579D6-E8B6-EF11-B8E8-7C1E5274E841;Utenze domestiche;Dichiarazione di cessazione;2;caricamento degli allegati;1;0
2024-09-23;3A08703A-DE79-EF11-AC20-000D3ABD98F7;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-04-07;3A19FD5A-FFF4-EE11-A1FD-6045BD93CED5;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-01-06;3A396E9D-CAAC-EE11-A569-6045BD8C5AA8;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-02-28;3A4CC117-2CD6-EE11-904D-6045BD8C54CF;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-03-30;3A5C93E5-C0EE-EE11-A1FE-6045BD878FE8;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-16;3A7DCEFC-4FA4-EF11-8A69-6045BD8B9E34;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-12-19;3A96BC02-2ABE-EF11-B8E9-000D3A670473;Utenze domestiche;Dichiarazione di occupazione;3;;4;8
2024-01-11;3AB35A5D-9DB0-EE11-A569-6045BD8C531D;Utenze domestiche;Dichiarazione di occupazione;3;;4;10
2024-05-31;3AC73AE9-531F-EF11-840A-6045BD891A98;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-02-10;3AD4C034-37C8-EE11-9079-6045BD8C54E2;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-02-06;3AD5F27C-23C5-EE11-9079-6045BD8C507A;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-15;3AD9B5A1-5FA3-EF11-8A69-7C1E524F5D00;Utenze domestiche;Dichiarazione di cessazione;3;;4;8
2024-02-24;3AF5D3EE-DCD2-EE11-9079-6045BD8C594F;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-22;3AF91D16-9000-EF11-9F89-000D3A2E471B;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-22;3AFDBACC-6BB9-EE11-A569-6045BD8C58F9;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-04;3AFEA407-62C3-EE11-9079-6045BD8C59FF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-27;3B1E2DB0-DD7C-EF11-A670-6045BD97BF75;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-11;3B3EA97B-1988-EF11-AC20-6045BD970AC8;Utenze domestiche;Dichiarazione di cessazione;4;;1;0
2024-02-08;3B44A8F0-8EC6-EE11-9079-000D3A26D4A6;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-08;3B4E7B70-A0C6-EE11-9079-6045BD8C56C2;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-14;3B7E2AD0-68FA-EE11-A1FF-6045BDF5A821;Utenze non domestiche;Dichiarazione di occupazione;3;;3;8
2024-01-07;3B95C5AC-80AD-EE11-A569-6045BD8C594F;Utenze domestiche;Dichiarazione di occupazione;3;;4;9
2024-11-22;3BB2EF47-D6A8-EF11-B8E8-000D3ABF66A3;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-19;3BB3D1F5-5B2E-EF11-840A-002248896B6D;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-29;3BB80978-F135-EF11-8409-002248896B6D;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-29;3BE50B1A-B3ED-EE11-A203-000D3ABBF4A7;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;4;;4;10
2024-07-17;3BE9DA77-4F44-EF11-A316-6045BD9C303E;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-20;3BFECE27-F3CF-EE11-9079-6045BD8C59FF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-09;3C1448AE-50C7-EE11-9079-6045BD8C507A;Utenze non domestiche;Dichiarazione di occupazione;3;;3;9
2024-07-14;3C38644E-B741-EF11-A316-000D3A392440;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-05;3C44A1E4-979B-EF11-8A69-000D3ABBEB75;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-04;3C55147F-2382-EF11-AC21-6045BDF3983D;Utenze domestiche;Dichiarazione di occupazione;2;linguaggio utilizzato;2;2
2024-02-19;3C8C4527-4BCF-EE11-9079-6045BD8C5293;Utenze domestiche;Dichiarazione di occupazione;2;linguaggio utilizzato;3;4
2024-02-03;3CB4195B-A4C2-EE11-9079-6045BDF5A821;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-07-07;3CB5F884-9F3C-EF11-8409-000D3AADDB32;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-09-18;3CC8E437-DC75-EF11-A670-6045BD8AA256;Utenze domestiche;Dichiarazione di cessazione;3;;4;9
2024-03-18;3CD4ED53-14E5-EE11-904C-0022487F1C76;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-09-08;3CEBF16B-E06D-EF11-A670-6045BD9D74A9;Utenze domestiche;Dichiarazione di variazione dei dati dell'immobile;4;;4;10
2024-12-18;3D08E782-82BD-EF11-B8E8-0022489BD3CA;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-10-25;3D098D8A-1493-EF11-8A69-6045BD9F7262;Utenze domestiche;Dichiarazione di cessazione;1;ricerca delle informazioni sul servizio;4;10
2024-04-16;3D0DC038-D4FB-EE11-A1FE-6045BD9F5DBF;Utenze domestiche;Dichiarazione di occupazione;1;complessità della procedura;2;0
2024-05-07;3D126B00-690C-EF11-9F89-000D3A4C2AA4;Utenze domestiche;Dichiarazione di occupazione;1;complessità della procedura;2;3
2024-12-19;3D143BBD-EEBD-EF11-B8E9-002248A07CD0;Utenze domestiche;Dichiarazione di occupazione;1;complessità della procedura;2;3
2024-10-14;3D2E312A-1F8A-EF11-AC21-000D3A28A8CE;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-02;3D47F384-0A69-EF11-BFE3-6045BD92145B;Utenze domestiche;Dichiarazione di cessazione;3;;3;7
2024-01-10;3D712313-BCAF-EE11-A569-6045BD8C5AA8;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-12-02;3D7D1EDE-D2B0-EF11-B8E8-6045BD8D5E7C;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-07;3D8AF2FE-F8F4-EE11-A1FE-6045BD9F83BF;Utenze domestiche;Dichiarazione di cessazione;2;linguaggio utilizzato;2;2
2024-11-26;3D9B10AE-26AC-EF11-B8E8-6045BD9F7262;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-03;3DA188D2-5BAA-EE11-BE37-6045BD8C54CB;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-17;3DB07CCF-768C-EF11-AC20-6045BD8C5AF2;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-09-20;3DCA8421-6277-EF11-A670-6045BD9364F5;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-28;3DFC0AD6-67D6-EE11-904D-6045BD8C58F9;Utenze domestiche;Dichiarazione di occupazione;4;;3;8
2024-03-17;3E1EC14C-8EE4-EE11-904C-000D3A49BEEF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-25;3E20E35F-4EAB-EF11-B8E8-6045BD9A0DAC;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-01-21;3E20E5F3-6EB8-EE11-A569-6045BD8C59FF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-27;3E354DAE-5BD5-EE11-904D-6045BD8C594F;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-01;3E636D46-45C1-EE11-9079-6045BD8C54CB;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-28;3E6A1DEB-6F95-EF11-8A69-6045BD9F4228;Utenze domestiche;Dichiarazione di occupazione;3;;4;9
2024-03-21;3E7D4528-87E7-EE11-904D-6045BDF5A821;Utenze domestiche;Dichiarazione di cessazione;3;;4;8
2024-02-11;3E9A357C-E9C8-EE11-9079-6045BD8C59FF;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-06-16;3EA34F0D-0C2C-EF11-840A-000D3AADDB32;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-05-22;3EB9FA3C-2B18-EF11-9F89-6045BD98EBF8;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-05-25;3EF4B73A-611A-EF11-840A-6045BD94B970;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-10;3F11D741-D73E-EF11-840A-00224884BDAC;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-03-12;3F2A413E-5BE0-EE11-904C-000D3A272643;Utenze domestiche;Dichiarazione di occupazione;2;Altro;3;8
2024-10-06;3F5AD27A-E683-EF11-AC20-002248859B86;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-24;3F6ADE4F-607A-EF11-AC20-000D3ABD98F7;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-06-28;3F7334B8-1435-EF11-8409-000D3AADDB32;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-23;3F79E334-0E91-EF11-8A6A-6045BDF3983D;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-10;3F974CCE-19B7-EF11-B8E8-000D3ABEF260;Utenze domestiche;Dichiarazione di occupazione;4;;4;3
2024-01-11;3FBD3297-BEB0-EE11-A569-6045BD8C58F9;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-14;40114F11-1012-EF11-9F89-000D3A4C0D63;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-29;4012A5F3-17D7-EE11-904D-6045BD8C5C30;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-12-02;4042DFEC-A1B0-EF11-B8E8-6045BD9A0DAC;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-27;40649F47-39EC-EE11-A203-000D3A272643;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-11-02;4083FB9B-0599-EF11-8A69-6045BD9F7262;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-27;40961A01-7434-EF11-8409-000D3ABE6CA3;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-23;40D983D7-2291-EF11-8A69-6045BD99F15D;Utenze domestiche;Dichiarazione di occupazione;3;;4;9
2024-05-31;40F28B2C-2E1F-EF11-840A-6045BD891A98;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-11-19;40F84ECC-63A6-EF11-B8E8-7C1E5229F563;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-04-01;4100E266-2DF0-EE11-904C-6045BD8C531D;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-03-25;41077B7F-C1EA-EE11-A203-000D3ABBF4A7;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-06-14;410D1E6F-872A-EF11-840A-0022487FD8B0;Utenze domestiche;Dichiarazione di occupazione;1;caricamento degli allegati;1;0
2024-12-03;4110C9BE-5BB1-EF11-B8E8-00224883806C;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-08;4114A396-F4F5-EE11-A1FD-000D3A272643;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-14;41300810-EEB2-EE11-A569-6045BD8C58F9;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-14;415FA0AC-C041-EF11-A316-000D3ABF09CE;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-12-20;41647333-DBBE-EF11-B8E9-000D3A679024;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-31;41724C2C-7597-EF11-8A69-6045BD936FDF;Utenze domestiche;Dichiarazione di cessazione;4;;4;7
2024-12-31;417E5F26-17C7-EF11-B8E8-6045BDDDCAE6;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-09-20;4190B82B-6977-EF11-A670-6045BD9364F5;Utenze domestiche;Dichiarazione di occupazione;3;;4;8
2024-06-15;419A0B11-3B2B-EF11-840A-002248852510;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-07-12;419B94DF-2340-EF11-8409-000D3AAD9523;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-12-07;41A6B2A8-83B4-EF11-B8E8-7C1E5252B879;Utenze domestiche;Dichiarazione di variazione dei dati dell'immobile;1;Altro;1;0
2024-12-15;41A89AF5-08BB-EF11-B8E8-000D3ABE8A82;Utenze domestiche;Dichiarazione di occupazione;2;linguaggio utilizzato;2;4
2024-09-26;41B6172E-187C-EF11-AC20-6045BDF4FB0F;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-07-06;41C187A5-683B-EF11-8409-6045BD8786B1;Utenze domestiche;Dichiarazione di occupazione;3;;4;8
2024-04-13;41C6228A-D3F9-EE11-A1FE-6045BD940C6B;Utenze domestiche;Dichiarazione di occupazione;4;;2;6
2024-05-18;41C7458E-3715-EF11-9F89-0022488796B9;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-10-09;41D54B88-7186-EF11-AC20-6045BD99F15D;Utenze non domestiche;Dichiarazione di occupazione;4;;4;9
2024-03-26;41D875EA-79EB-EE11-A204-6045BD8C531D;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-10;41E1369E-A2AF-EE11-A569-6045BD8C58F9;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;4;;4;10
2024-04-17;42001846-C8FC-EE11-A1FE-6045BD8C0648;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-03-22;421E7EA4-3DE8-EE11-904C-000D3A4C2AA4;Utenze domestiche;Dichiarazione di occupazione;2;Altro;2;4
2024-01-09;4248033C-0BAF-EE11-A569-6045BD8C59FF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-08-02;42607CDE-CB50-EF11-BFE2-000D3A45884E;Utenze domestiche;Dichiarazione di cessazione;3;;4;9
2024-10-20;42649769-E78E-EF11-AC20-000D3A24232C;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-09-07;4268D67E-F16C-EF11-A671-6045BD9C303E;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-26;427999A7-DDAB-EF11-B8E8-6045BD98A870;Utenze domestiche;Dichiarazione di occupazione;3;;2;6
2024-04-25;4281F63B-0903-EF11-9F8A-6045BDF57BBC;Utenze domestiche;Dichiarazione di occupazione;3;;3;5
2024-02-23;42934DF8-85D2-EE11-9079-6045BD8C5AA8;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-10;429735C9-A8AF-EE11-A569-6045BD8C5AA8;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-29;42B4A200-FD95-EF11-8A69-6045BD8B7782;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-13;42BB7B8C-3241-EF11-840A-00224884BDAC;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-11-06;4306D5BC-189C-EF11-8A69-7C1E524F1A47;Utenze domestiche;Dichiarazione di occupazione;4;;3;7
2024-05-10;4322F4A5-A40E-EF11-9F89-000D3A2E471B;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-28;432830A6-65D6-EE11-904D-6045BD8C54CB;Utenze domestiche;Dichiarazione di occupazione;3;;2;5
2024-01-10;4329B702-D7AF-EE11-A568-000D3AC21163;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-07-15;432C34D4-7E42-EF11-A317-00224884BDAC;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-07-23;433F59B8-1A49-EF11-BFE2-6045BD86FA8D;Utenze domestiche;Dichiarazione di occupazione;4;;3;8
2024-12-06;4341457F-C4B3-EF11-B8E8-6045BD9916C2;Utenze domestiche;Dichiarazione di cessazione;3;;4;9
2024-02-21;4353819F-E2D0-EE11-9079-6045BD8C507A;Utenze non domestiche;Dichiarazione di occupazione;2;ricerca delle informazioni sul servizio;2;3
2024-04-30;436CF993-DD06-EF11-9F89-6045BD9F5DBF;Utenze domestiche;Dichiarazione di occupazione;3;;4;10
2024-01-05;4389F181-BAAB-EE11-A568-000D3AC21163;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-11-04;439E99E2-CD9A-EF11-8A6A-00224883261B;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-09;43AA1875-5CB6-EF11-B8E8-6045BD8F814C;Utenze domestiche;Dichiarazione di occupazione;3;;3;6
2024-07-11;43B0B73A-633F-EF11-8409-7C1E5212B3D5;Utenze non domestiche;Dichiarazione di occupazione;4;;4;9
2024-02-28;43B2370C-42D6-EE11-904D-6045BD8C5AA8;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-11-22;43B89BBC-C1A8-EF11-B8E8-6045BD9F4228;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-01;43B8CA05-DFC0-EE11-9079-6045BD8C59FF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-16;43BC5000-C1BB-EF11-B8E8-7C1E527704EE;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-05-25;43E21C6F-6F1A-EF11-840A-6045BD9C845E;Utenze domestiche;Dichiarazione di occupazione;2;Altro;2;5
